id	status	date	source
20477204	0	2018/12/16	IOS
20487888	1	2018/12/17	android
20502983	0	2018/12/17	android
20562924	1	2018/12/17	android
20720322	0	2018/12/13	IOS
20743701	1	2018/12/19	android
31409654	1	2018/12/16	android
31483850	1	2018/12/15	android
31517203	1	2018/12/19	android
31591586	0	2018/12/13	android
31591693	0	2018/12/17	android
31989163	0	2018/12/13	IOS
32052845	1	2018/12/19	android
32393672	1	2018/12/18	IOS
32456847	0	2018/12/20	android
32463844	0	2018/12/16	android
32506071	1	2018/12/18	android
32597739	0	2018/12/17	IOS
32668074	1	2018/12/17	android
32821651	1	2018/12/17	android
32998731	0	2018/12/15	android
33141434	0	2018/12/15	IOS
33301523	0	2018/12/15	IOS
33327408	0	2018/12/15	android
33373880	0	2018/12/14	android
33571422	1	2018/12/18	android
33686950	1	2018/12/15	android
33689419	0	2018/12/13	android
33701503	1	2018/12/17	android
33745961	1	2018/12/18	IOS
33790785	1	2018/12/19	android
34004922	1	2018/12/18	android
34109904	1	2018/12/17	android
34299347	1	2018/12/17	android
34465610	1	2018/12/18	android
34573025	0	2018/12/16	android
35359860	0	2018/12/13	android
35931186	0	2018/12/13	android
36593040	1	2018/12/17	android
36633389	0	2018/12/17	android
36760640	1	2018/12/15	IOS
36774971	0	2018/12/13	android
36813186	0	2018/12/13	android
36961205	0	2018/12/18	android
37036970	1	2018/12/14	android
37223593	1	2018/12/18	android
37235564	1	2018/12/17	IOS
37349676	1	2018/12/18	android
37474975	1	2018/12/16	android
37485566	1	2018/12/17	android
37487358	1	2018/12/18	IOS
37506615	1	2018/12/17	IOS
37516282	1	2018/12/15	android
37571272	0	2018/12/13	android
37875120	1	2018/12/14	android
37962948	1	2018/12/16	android
37988295	1	2018/12/18	android
38016088	0	2018/12/16	android
38030323	1	2018/12/16	android
38088097	1	2018/12/14	android
38110392	1	2018/12/15	android
38132955	0	2018/12/13	android
38163227	1	2018/12/16	android
38196477	0	2018/12/13	IOS
38203453	1	2018/12/18	android
38255524	1	2018/12/17	android
38265603	1	2018/12/17	IOS
38329618	1	2018/12/17	android
38644898	1	2018/12/19	android
38755907	0	2018/12/15	android
38761898	1	2018/12/19	android
38776408	1	2018/12/15	android
38787021	0	2018/12/17	IOS
38806681	0	2018/12/17	android
38850747	0	2018/12/13	android
38967630	0	2018/12/19	IOS
38968796	0	2018/12/18	android
39011235	1	2018/12/19	android
39018614	1	2018/12/19	android
39024410	1	2018/12/19	android
39173551	0	2018/12/15	android
39205549	0	2018/12/19	IOS
39257743	1	2018/12/17	android
39324749	1	2018/12/15	IOS
39396305	1	2018/12/14	android
39405388	1	2018/12/17	IOS
39501502	0	2018/12/17	android
39536862	0	2018/12/12	android
39555282	1	2018/12/17	android
39557162	1	2018/12/16	android
39610039	0	2018/12/17	android
39679476	1	2018/12/17	android
39816424	1	2018/12/17	android
39913266	1	2018/12/16	android
39945193	1	2018/12/14	android
39954743	1	2018/12/19	android
39959905	1	2018/12/17	android
40360508	0	2018/12/13	android
40363392	1	2018/12/16	android
40367889	1	2018/12/17	IOS
40405181	0	2018/12/17	android
40501791	0	2018/12/17	android
40507221	0	2018/12/13	android
40599460	0	2018/12/16	android
40634169	1	2018/12/17	android
40654834	1	2018/12/19	android
40712610	0	2018/12/12	android
40780060	0	2018/12/15	android
40879848	1	2018/12/17	android
40890199	0	2018/12/14	android
40910463	0	2018/12/13	android
40950574	0	2018/12/15	android
41046892	1	2018/12/16	android
41048129	0	2018/12/19	android
41059749	1	2018/12/18	IOS
41212337	0	2018/12/17	android
41232366	0	2018/12/13	android
41258063	0	2018/12/16	android
41266239	0	2018/12/16	android
41320277	0	2018/12/18	android
41456356	0	2018/12/16	android
41562700	0	2018/12/15	android
41647218	1	2018/12/16	android
41727970	1	2018/12/15	android
41762474	1	2018/12/17	android
41782983	1	2018/12/17	android
41874296	0	2018/12/13	IOS
41918083	1	2018/12/18	android
41989043	0	2018/12/17	android
42085770	0	2018/12/17	IOS
42149844	1	2018/12/14	android
42165626	0	2018/12/17	IOS
42252508	1	2018/12/17	android
42383828	1	2018/12/17	android
42397039	1	2018/12/18	android
42449568	1	2018/12/17	android
42551702	1	2018/12/17	IOS
42569267	1	2018/12/19	android
42663123	0	2018/12/20	android
42663214	0	2018/12/18	android
42719657	1	2018/12/16	android
42766433	0	2018/12/17	android
42782824	0	2018/12/17	android
42850258	0	2018/12/13	android
42924410	0	2018/12/19	android
42976265	1	2018/12/16	android
43062163	1	2018/12/14	android
43077000	0	2018/12/19	IOS
43077624	0	2018/12/15	android
43115227	1	2018/12/16	android
43176327	1	2018/12/18	android
43190142	1	2018/12/19	IOS
43190484	0	2018/12/13	android
43238513	1	2018/12/18	android
43284833	1	2018/12/17	android
43312984	1	2018/12/18	android
43329653	1	2018/12/15	android
43339809	1	2018/12/16	android
43365734	1	2018/12/16	android
43371616	1	2018/12/18	android
43420218	0	2018/12/13	android
43421176	1	2018/12/18	android
43462980	0	2018/12/13	android
43493792	1	2018/12/17	android
43504773	1	2018/12/19	android
43528327	1	2018/12/17	android
43531745	1	2018/12/19	IOS
43622281	0	2018/12/20	android
43638317	1	2018/12/18	android
43670044	1	2018/12/17	android
43698775	1	2018/12/16	android
43748860	1	2018/12/19	android
43760500	1	2018/12/18	android
43771984	1	2018/12/14	android
43799404	0	2018/12/18	android
43825431	1	2018/12/14	android
43859056	0	2018/12/17	android
43881310	1	2018/12/17	android
43925548	0	2018/12/13	android
43966178	0	2018/12/14	android
44010293	0	2018/12/19	IOS
44023239	1	2018/12/17	android
44038223	1	2018/12/19	android
44069686	1	2018/12/18	android
44134475	0	2018/12/17	android
44137034	1	2018/12/16	IOS
44161085	1	2018/12/15	IOS
44173783	1	2018/12/17	android
44233738	1	2018/12/15	android
44256072	1	2018/12/17	android
44266956	1	2018/12/18	android
44278319	0	2018/12/17	android
44279769	1	2018/12/15	IOS
44305741	1	2018/12/16	android
44308545	1	2018/12/17	android
44351189	1	2018/12/18	android
44372179	0	2018/12/19	android
44529641	1	2018/12/15	android
44533611	1	2018/12/17	android
44661324	1	2018/12/19	android
44679854	1	2018/12/18	android
44682796	1	2018/12/17	android
44684673	1	2018/12/16	android
44688702	0	2018/12/13	android
44727128	0	2018/12/14	android
44733357	1	2018/12/16	android
44787103	1	2018/12/17	android
44891078	1	2018/12/17	IOS
44908320	1	2018/12/14	IOS
44924661	1	2018/12/17	android
44979506	1	2018/12/14	android
45013204	1	2018/12/18	android
45029083	1	2018/12/16	android
45037680	0	2018/12/13	android
45070646	1	2018/12/18	android
45088591	1	2018/12/16	IOS
45092586	0	2018/12/17	IOS
45113806	1	2018/12/17	android
45139170	1	2018/12/16	android
45148470	0	2018/12/13	android
45161927	1	2018/12/17	IOS
45165723	1	2018/12/17	android
45179455	1	2018/12/19	android
45187000	1	2018/12/17	android
45194746	1	2018/12/16	IOS
45215653	1	2018/12/15	android
45215689	1	2018/12/16	android
45247383	1	2018/12/16	android
45254447	1	2018/12/19	IOS
45255091	1	2018/12/16	android
45271349	1	2018/12/17	android
45274478	1	2018/12/17	android
45275270	1	2018/12/18	android
45281732	1	2018/12/17	android
45282165	1	2018/12/17	android
45283291	1	2018/12/17	android
45291412	1	2018/12/18	android
45295371	1	2018/12/17	android
45295521	1	2018/12/17	IOS
45302031	1	2018/12/17	android
45321491	1	2018/12/18	android
45323092	1	2018/12/18	android
45324356	1	2018/12/18	android
45332753	1	2018/12/19	android
45333015	1	2018/12/18	android
45336747	1	2018/12/19	android
45344623	1	2018/12/18	IOS
45352021	1	2018/12/18	android
45363404	1	2018/12/19	android
45374440	1	2018/12/18	android
45377534	1	2018/12/19	android
45378118	1	2018/12/19	android
45380099	1	2018/12/19	IOS
45381339	1	2018/12/19	android
45390048	1	2018/12/19	android
45394539	1	2018/12/19	android
45399427	1	2018/12/19	android
45406409	1	2018/12/21	android
45409732	1	2018/12/19	android
45413555	1	2018/12/19	android
838714	1	2018/12/20	IOS
6240115	0	2018/12/19	android
7360015	0	2018/12/21	android
12325627	1	2018/12/20	IOS
38592768	0	2018/12/19	IOS
44767582	1	2018/12/19	android
1209442	1	2018/12/19	android
4938846	0	2018/12/19	IOS
5123907	1	2018/12/20	IOS
5950506	0	2018/12/19	android
17933041	0	2018/12/19	android
44662297	0	2018/12/21	android
45410366	0	2018/12/19	android
3186279	1	2018/12/19	IOS
37816204	1	2018/12/19	android
38567966	1	2018/12/19	android
39998970	1	2018/12/15	android
40142683	1	2018/12/19	android
40930959	1	2018/12/17	android
40994662	1	2018/12/17	android
41009354	1	2018/12/14	IOS
41406647	1	2018/12/19	android
41776594	1	2018/12/19	android
41911634	1	2018/12/17	android
44385510	1	2018/12/17	IOS
44600108	1	2018/12/15	android
45068308	1	2018/12/19	android
45122247	1	2018/12/14	IOS
45243798	1	2018/12/15	android
45244520	1	2018/12/19	android
45314956	1	2018/12/17	android
45379351	1	2018/12/19	android
18400784	1	2018/12/19	android
36709996	1	2018/12/19	android
37066147	1	2018/12/19	android
37191075	1	2018/12/19	android
39093446	1	2018/12/19	android
40398284	1	2018/12/19	IOS
41784854	1	2018/12/19	android
43549553	1	2018/12/19	android
43650791	1	2018/12/19	android
43776430	1	2018/12/19	android
45385336	1	2018/12/19	android
45388925	1	2018/12/19	android
45391848	1	2018/12/19	android
45392553	1	2018/12/19	android
45396026	1	2018/12/19	android
45398558	1	2018/12/19	android
36589501	1	2018/12/1	android
36589501	1	2018/12/2	android
36923508	1	2018/12/2	android
37130430	1	2018/12/1	android
37472525	1	2018/12/1	android
37472525	1	2018/12/1	android
37566761	1	2018/12/1	android
37606106	1	2018/12/2	android
38226337	1	2018/12/2	android
38286819	1	2018/12/1	IOS
38286819	1	2018/12/1	IOS
38497145	1	2018/12/1	IOS
39848776	1	2018/12/1	IOS
39883883	1	2018/12/2	android
41920951	1	2018/12/1	IOS
41999206	1	2018/12/1	IOS
42217424	1	2018/12/1	IOS
42392290	1	2018/12/1	android
42392290	1	2018/12/1	android
43382030	1	2018/12/1	android
43382030	1	2018/12/1	android
43382030	1	2018/12/1	android
43382030	1	2018/12/1	android
43555551	1	2018/12/1	android
43990177	1	2018/12/2	IOS
44071238	1	2018/12/1	IOS
44197712	1	2018/12/1	IOS
44250326	1	2018/12/1	android
44281548	1	2018/12/1	android
34491813	1	2018/12/2	android
35986647	1	2018/12/1	android
36788573	1	2018/12/2	android
36794487	1	2018/12/2	android
37070038	1	2018/12/1	android
37843758	1	2018/12/1	android
37935641	1	2018/12/1	android
37935641	1	2018/12/1	android
38127175	1	2018/12/1	android
39100255	1	2018/12/1	android
42594536	1	2018/12/1	android
43537429	1	2018/12/2	android
44538999	1	2018/12/1	android
18701375	1	2018/12/12	IOS
19204658	1	2018/12/13	android
20547269	1	2018/12/12	android
36013086	1	2018/12/12	IOS
36519657	1	2018/12/13	IOS
36834322	1	2018/12/13	android
37554719	1	2018/12/12	android
37555493	1	2018/12/13	android
38329053	1	2018/12/12	IOS
38453049	1	2018/12/13	IOS
38626009	1	2018/12/13	android
38673307	1	2018/12/13	android
39182017	1	2018/12/12	android
39954054	1	2018/12/12	android
40340431	1	2018/12/13	IOS
40704727	1	2018/12/13	android
42459869	1	2018/12/13	android
42673664	1	2018/12/12	android
42804644	1	2018/12/13	android
43209424	1	2018/12/13	IOS
43988034	1	2018/12/13	android
44008458	1	2018/12/12	android
44273211	1	2018/12/12	android
44352084	1	2018/12/13	android
44615498	1	2018/12/13	android
44923232	1	2018/12/13	android
2153805	1	2018/12/14	IOS
2268516	1	2018/12/14	android
3442414	1	2018/12/13	IOS
3537848	0	2018/12/15	android
5015273	1	2018/12/13	IOS
5475804	1	2018/12/15	android
5556096	1	2018/12/14	android
8668901	1	2018/12/16	android
9578736	1	2018/12/15	android
10133760	1	2018/12/15	IOS
10213379	0	2018/12/14	android
10595304	1	2018/12/15	android
12829613	0	2018/12/13	android
14830315	1	2018/12/14	IOS
15192317	1	2018/12/14	android
16021159	1	2018/12/14	IOS
16341176	1	2018/12/15	android
16906596	1	2018/12/16	android
17728460	1	2018/12/14	android
17835021	0	2018/12/15	android
18399998	1	2018/12/13	IOS
19260315	1	2018/12/15	android
19560213	1	2018/12/14	android
19597079	0	2018/12/12	IOS
19697794	1	2018/12/14	IOS
19846869	1	2018/12/16	android
19998828	1	2018/12/14	IOS
20097965	0	2018/12/14	android
32798134	0	2018/12/14	android
33723771	1	2018/12/16	IOS
33898258	1	2018/12/13	android
34148320	0	2018/12/13	android
36363235	1	2018/12/13	IOS
36368110	1	2018/12/13	android
36439344	1	2018/12/13	android
36458365	1	2018/12/13	android
36458480	1	2018/12/13	android
36543814	1	2018/12/15	android
36548218	1	2018/12/13	IOS
36559493	1	2018/12/15	IOS
36569180	1	2018/12/16	IOS
36585585	1	2018/12/13	android
36589246	1	2018/12/14	IOS
36608553	1	2018/12/14	android
36616629	1	2018/12/13	IOS
36635947	1	2018/12/14	android
36636338	1	2018/12/14	android
36637865	0	2018/12/15	android
36640986	1	2018/12/15	IOS
36661302	1	2018/12/13	IOS
36680779	1	2018/12/13	android
36716639	0	2018/12/13	android
36726481	1	2018/12/13	android
36748379	1	2018/12/13	android
36768425	1	2018/12/15	android
36780370	1	2018/12/14	android
36783211	0	2018/12/15	android
36833677	1	2018/12/15	android
36853146	1	2018/12/14	android
36858335	1	2018/12/14	android
36869990	1	2018/12/15	android
36906475	1	2018/12/13	IOS
36916062	1	2018/12/16	IOS
36917415	0	2018/12/13	android
36920210	1	2018/12/14	android
36952213	1	2018/12/13	IOS
36984942	1	2018/12/14	android
36992472	1	2018/12/13	android
37007687	1	2018/12/13	android
37042368	1	2018/12/13	android
37054006	1	2018/12/14	IOS
37060142	1	2018/12/13	android
37060238	1	2018/12/13	android
37072904	1	2018/12/13	android
37084824	1	2018/12/13	android
37128855	1	2018/12/15	android
37141114	0	2018/12/13	IOS
37167576	1	2018/12/13	IOS
37190247	1	2018/12/14	android
37203415	1	2018/12/13	android
37209507	1	2018/12/14	android
37215417	1	2018/12/16	android
37234984	1	2018/12/15	android
37238400	1	2018/12/15	IOS
37239084	1	2018/12/14	android
37289893	1	2018/12/12	android
37304300	0	2018/12/14	android
37321126	1	2018/12/13	android
37322805	1	2018/12/12	IOS
37332642	1	2018/12/14	android
37339835	1	2018/12/13	android
37349965	1	2018/12/13	android
37351271	1	2018/12/13	IOS
37382043	1	2018/12/13	android
37399526	1	2018/12/14	android
37420190	1	2018/12/14	android
37422531	1	2018/12/13	IOS
37439599	0	2018/12/13	android
37468958	1	2018/12/14	android
37480825	1	2018/12/13	android
37541990	1	2018/12/14	android
37548784	1	2018/12/14	android
37564229	1	2018/12/13	IOS
37584586	1	2018/12/13	android
37614853	1	2018/12/13	android
37638857	1	2018/12/14	android
37658999	1	2018/12/15	IOS
37674005	0	2018/12/13	android
37692608	1	2018/12/13	android
37703254	1	2018/12/13	android
37736503	1	2018/12/13	android
37755126	1	2018/12/14	IOS
37793199	1	2018/12/13	android
37800872	1	2018/12/14	android
37837680	1	2018/12/13	android
37856939	1	2018/12/14	IOS
37862399	1	2018/12/13	android
37871288	1	2018/12/13	IOS
37904310	1	2018/12/13	android
37944108	1	2018/12/14	android
38027038	1	2018/12/15	android
38039673	1	2018/12/15	android
38043238	1	2018/12/13	android
38047056	0	2018/12/14	android
38071931	1	2018/12/15	android
38102019	1	2018/12/14	android
38112909	1	2018/12/13	android
38115325	1	2018/12/16	IOS
38119187	1	2018/12/14	IOS
38130122	1	2018/12/14	android
38132631	1	2018/12/13	IOS
38135119	1	2018/12/13	android
38163755	1	2018/12/15	android
38217912	1	2018/12/13	android
38230811	1	2018/12/14	android
38232105	0	2018/12/15	IOS
38278417	1	2018/12/13	android
38375835	1	2018/12/13	IOS
38387910	1	2018/12/15	android
38388208	1	2018/12/14	android
38438860	1	2018/12/15	android
38476046	1	2018/12/14	android
38490260	0	2018/12/14	android
38503019	1	2018/12/13	android
38504163	1	2018/12/15	android
38591207	0	2018/12/13	IOS
38619038	0	2018/12/15	IOS
38628763	1	2018/12/13	IOS
38635029	1	2018/12/13	android
38729615	1	2018/12/14	android
38737044	1	2018/12/13	android
38754224	1	2018/12/13	android
38776591	1	2018/12/13	IOS
38809169	1	2018/12/14	android
38840252	1	2018/12/15	android
38875032	1	2018/12/15	IOS
38893329	1	2018/12/16	android
39020642	1	2018/12/13	IOS
39024023	1	2018/12/15	android
39080543	1	2018/12/13	android
39085987	1	2018/12/13	IOS
39095683	1	2018/12/13	IOS
39109415	1	2018/12/16	android
39111969	1	2018/12/13	android
39163649	1	2018/12/13	android
39170413	1	2018/12/13	IOS
39221254	1	2018/12/14	android
39225298	1	2018/12/13	android
39258936	1	2018/12/13	android
39262914	1	2018/12/13	android
39301133	0	2018/12/13	android
39304780	0	2018/12/13	IOS
39359984	1	2018/12/13	android
39362937	1	2018/12/14	android
39377735	1	2018/12/13	android
39395408	1	2018/12/14	android
39404873	1	2018/12/13	android
39410032	1	2018/12/13	android
39440929	1	2018/12/13	IOS
39468472	1	2018/12/13	unknown
39475017	1	2018/12/16	IOS
39494812	1	2018/12/13	android
39524415	1	2018/12/14	android
39549941	1	2018/12/13	android
39558327	1	2018/12/14	android
39603884	1	2018/12/15	android
39644836	1	2018/12/13	android
39673301	1	2018/12/15	android
39675780	1	2018/12/14	IOS
39705952	1	2018/12/14	IOS
39712807	0	2018/12/14	android
39736415	1	2018/12/13	android
39806644	0	2018/12/14	IOS
39902212	0	2018/12/13	android
39927546	1	2018/12/16	IOS
40132946	1	2018/12/13	android
40136988	1	2018/12/13	android
40139910	0	2018/12/12	android
40153057	1	2018/12/15	android
40254484	1	2018/12/13	android
40321761	1	2018/12/14	android
40363853	1	2018/12/13	android
40372760	1	2018/12/13	android
40388159	1	2018/12/14	IOS
40391566	1	2018/12/15	android
40452804	1	2018/12/13	IOS
40455211	1	2018/12/13	IOS
40464869	1	2018/12/14	android
40468420	1	2018/12/15	android
40470009	1	2018/12/14	android
40482898	1	2018/12/13	android
40488673	1	2018/12/15	android
40504906	0	2018/12/13	android
40507801	1	2018/12/16	android
40563214	1	2018/12/13	android
40593959	1	2018/12/14	android
40613353	1	2018/12/14	android
40623494	1	2018/12/13	android
40630122	1	2018/12/14	android
40651534	0	2018/12/14	android
40666170	1	2018/12/13	IOS
40668745	1	2018/12/13	android
40687061	1	2018/12/14	android
40709750	1	2018/12/15	IOS
40719585	1	2018/12/15	IOS
40721277	1	2018/12/13	IOS
40744233	0	2018/12/14	IOS
40816462	1	2018/12/13	android
40827512	1	2018/12/13	android
40907177	1	2018/12/14	android
40929165	1	2018/12/13	android
40972156	1	2018/12/14	IOS
41054211	1	2018/12/14	IOS
41126362	1	2018/12/13	IOS
41137328	1	2018/12/13	android
41204377	1	2018/12/13	IOS
41254822	1	2018/12/16	android
41285742	1	2018/12/14	android
41352534	1	2018/12/13	IOS
41385007	1	2018/12/13	android
41496181	1	2018/12/13	IOS
41506009	1	2018/12/13	android
41639816	1	2018/12/13	IOS
41685135	0	2018/12/13	android
41697786	1	2018/12/13	android
41702540	1	2018/12/15	android
41753409	1	2018/12/14	IOS
41768213	1	2018/12/13	android
41784892	1	2018/12/13	IOS
41795794	1	2018/12/13	android
41806632	0	2018/12/14	android
41879598	1	2018/12/14	IOS
41884356	1	2018/12/13	IOS
41904692	1	2018/12/13	IOS
41998403	1	2018/12/14	unknown
42037807	1	2018/12/14	IOS
42128563	1	2018/12/14	IOS
42155856	1	2018/12/14	android
42158151	1	2018/12/15	IOS
42267279	0	2018/12/14	android
42278363	0	2018/12/13	android
42353382	1	2018/12/14	IOS
42395942	0	2018/12/13	android
42471203	1	2018/12/13	IOS
42472631	1	2018/12/15	android
42479404	1	2018/12/13	android
42540524	1	2018/12/13	IOS
42620478	1	2018/12/14	IOS
42652672	1	2018/12/13	android
42655006	1	2018/12/13	android
42669798	1	2018/12/13	android
42704863	1	2018/12/15	IOS
42716013	1	2018/12/13	IOS
42723900	1	2018/12/14	android
42739919	1	2018/12/14	IOS
42767582	1	2018/12/13	IOS
42776307	1	2018/12/13	android
42785928	1	2018/12/13	android
42791527	1	2018/12/13	android
42809279	1	2018/12/14	android
42826011	1	2018/12/14	IOS
42836842	1	2018/12/15	IOS
42948808	1	2018/12/15	android
43005635	1	2018/12/13	android
43031280	1	2018/12/14	android
43051029	1	2018/12/14	android
43125924	1	2018/12/13	android
43169104	1	2018/12/15	android
43247855	1	2018/12/13	android
43255253	1	2018/12/14	IOS
43259276	1	2018/12/15	IOS
43265485	1	2018/12/13	android
43296634	1	2018/12/14	android
43413721	1	2018/12/13	IOS
43450332	0	2018/12/13	android
43466001	1	2018/12/13	android
43471105	1	2018/12/13	android
43476066	1	2018/12/14	android
43499007	1	2018/12/15	android
43527587	1	2018/12/13	android
43542406	1	2018/12/13	android
43554904	0	2018/12/15	IOS
43556120	1	2018/12/13	android
43572974	1	2018/12/13	android
43590187	1	2018/12/14	IOS
43675875	0	2018/12/13	android
43698742	1	2018/12/13	android
43711142	1	2018/12/15	android
43741775	1	2018/12/14	android
43773844	1	2018/12/13	android
43787833	1	2018/12/13	android
43793748	1	2018/12/15	android
43803246	1	2018/12/13	android
43835060	1	2018/12/13	IOS
43865705	0	2018/12/13	android
43934010	1	2018/12/14	android
43948745	1	2018/12/14	IOS
43951970	1	2018/12/13	android
43971415	1	2018/12/13	android
43982313	0	2018/12/13	android
44001858	1	2018/12/13	IOS
44007178	1	2018/12/13	IOS
44043919	1	2018/12/15	IOS
44047190	1	2018/12/14	android
44050557	1	2018/12/13	android
44069548	1	2018/12/13	android
44075306	1	2018/12/13	android
44098012	0	2018/12/13	android
44109467	1	2018/12/14	android
44116232	1	2018/12/14	android
44121903	1	2018/12/14	android
44127909	1	2018/12/13	android
44138957	1	2018/12/13	android
44151937	1	2018/12/13	android
44161159	1	2018/12/15	android
44173464	1	2018/12/13	android
44194615	1	2018/12/13	IOS
44205741	1	2018/12/13	IOS
44207404	0	2018/12/15	android
44267038	1	2018/12/15	android
44278785	1	2018/12/14	android
44282551	1	2018/12/13	android
44288636	1	2018/12/13	android
44288959	1	2018/12/14	android
44294669	1	2018/12/14	android
44296693	1	2018/12/13	IOS
44334073	1	2018/12/13	android
44361199	1	2018/12/13	android
44380601	1	2018/12/13	android
44385329	1	2018/12/14	android
44388214	0	2018/12/14	unknown
44440178	1	2018/12/14	android
44445735	1	2018/12/15	android
44453046	1	2018/12/13	android
44488848	1	2018/12/16	IOS
44500441	1	2018/12/13	IOS
44524049	1	2018/12/14	android
44525269	1	2018/12/14	IOS
44529312	1	2018/12/13	android
44545239	1	2018/12/15	unknown
44570213	1	2018/12/13	android
44572453	1	2018/12/13	android
44699916	1	2018/12/13	android
44723767	1	2018/12/13	android
44735224	1	2018/12/13	IOS
44766685	1	2018/12/13	android
44776530	1	2018/12/13	android
44817538	1	2018/12/13	android
44853397	1	2018/12/13	android
44862509	1	2018/12/13	android
44889218	1	2018/12/14	android
44893387	1	2018/12/13	android
44894057	1	2018/12/13	IOS
44900247	1	2018/12/15	IOS
44910756	1	2018/12/13	android
44923925	1	2018/12/13	android
44943545	0	2018/12/13	IOS
44944169	1	2018/12/13	android
44991617	1	2018/12/13	android
45018761	1	2018/12/13	android
45027180	1	2018/12/14	android
45029421	1	2018/12/13	android
45031544	1	2018/12/13	android
45034987	1	2018/12/13	IOS
45056319	1	2018/12/13	android
45060967	1	2018/12/13	android
45067524	1	2018/12/13	android
45071665	1	2018/12/13	android
45072058	1	2018/12/13	android
45074223	1	2018/12/13	IOS
45074791	1	2018/12/13	android
45078012	1	2018/12/14	IOS
45086941	1	2018/12/13	android
45096824	1	2018/12/13	android
45098609	1	2018/12/13	android
45104060	1	2018/12/13	IOS
45104619	1	2018/12/13	IOS
45105629	1	2018/12/13	android
45106827	1	2018/12/13	android
45107460	1	2018/12/13	android
45107876	1	2018/12/13	android
45110362	1	2018/12/13	IOS
45118610	1	2018/12/13	android
45119348	0	2018/12/13	android
45119428	1	2018/12/15	IOS
45119649	1	2018/12/13	android
45119766	1	2018/12/14	android
45121031	1	2018/12/15	android
45122482	1	2018/12/13	android
45123564	1	2018/12/14	android
45125230	0	2018/12/13	android
45127387	1	2018/12/13	IOS
45130278	1	2018/12/13	IOS
45132021	1	2018/12/13	IOS
45145527	1	2018/12/13	android
45147936	1	2018/12/14	android
45148809	1	2018/12/13	android
45159628	1	2018/12/15	android
45159901	1	2018/12/15	IOS
45162653	1	2018/12/14	android
45164540	1	2018/12/14	android
45166215	1	2018/12/14	android
45170437	1	2018/12/15	android
45172643	1	2018/12/16	IOS
45176452	1	2018/12/14	android
45177100	1	2018/12/14	IOS
45177373	1	2018/12/14	IOS
45180679	1	2018/12/14	android
45180821	1	2018/12/14	android
45183172	1	2018/12/14	android
45197555	1	2018/12/14	android
45199655	1	2018/12/14	android
45201943	1	2018/12/14	IOS
45202782	1	2018/12/15	android
45202869	1	2018/12/14	android
45207728	1	2018/12/15	IOS
45208362	1	2018/12/15	android
45209022	1	2018/12/14	IOS
45209214	1	2018/12/14	IOS
45211481	1	2018/12/15	android
45212309	1	2018/12/15	IOS
45218249	1	2018/12/15	android
45243942	1	2018/12/15	IOS
45244859	1	2018/12/16	android
1210233	1	2018/12/13	IOS
1869091	1	2018/12/15	android
3401615	1	2018/12/13	android
5546660	1	2018/12/15	IOS
6428269	1	2018/12/13	android
6988774	0	2018/12/14	android
8130581	1	2018/12/13	IOS
9375861	1	2018/12/16	android
9812349	0	2018/12/14	IOS
10213371	1	2018/12/14	android
10438745	0	2018/12/14	android
10977409	0	2018/12/12	IOS
11929928	1	2018/12/13	android
12659856	1	2018/12/13	android
13304420	1	2018/12/15	android
14951465	1	2018/12/15	IOS
15158149	0	2018/12/15	android
15554698	1	2018/12/13	android
16829693	1	2018/12/14	android
17026213	1	2018/12/13	IOS
17189238	1	2018/12/16	IOS
17436920	1	2018/12/13	android
17633857	1	2018/12/16	android
18278367	1	2018/12/13	android
18415619	0	2018/12/13	android
18621959	1	2018/12/14	IOS
18775239	0	2018/12/15	android
18910672	0	2018/12/14	android
19633288	1	2018/12/13	android
20293125	0	2018/12/14	android
20791297	0	2018/12/13	android
31745592	0	2018/12/13	android
33239516	1	2018/12/13	IOS
34517385	1	2018/12/16	IOS
34529666	1	2018/12/13	IOS
36302834	1	2018/12/15	IOS
36367982	0	2018/12/15	android
36368110	1	2018/12/14	android
36368110	1	2018/12/14	android
36376387	1	2018/12/14	android
36529196	0	2018/12/14	IOS
36550994	1	2018/12/13	IOS
36558907	1	2018/12/13	android
36578431	1	2018/12/13	android
36594678	1	2018/12/15	android
36621393	1	2018/12/14	android
36641739	0	2018/12/14	android
36697306	1	2018/12/13	android
36704204	1	2018/12/13	android
36709000	1	2018/12/13	android
36752820	1	2018/12/13	IOS
36755213	1	2018/12/13	android
36821132	1	2018/12/15	android
36826221	1	2018/12/16	android
36834711	1	2018/12/14	android
36845748	1	2018/12/14	android
36852597	1	2018/12/13	android
36873364	1	2018/12/16	android
36885706	1	2018/12/13	android
36905699	1	2018/12/13	IOS
36905764	1	2018/12/13	android
36917082	0	2018/12/13	IOS
36945448	1	2018/12/14	android
36953493	1	2018/12/13	IOS
36991429	1	2018/12/15	IOS
37003628	1	2018/12/16	android
37012599	1	2018/12/13	IOS
37016865	1	2018/12/15	IOS
37019957	1	2018/12/13	android
37036797	1	2018/12/15	android
37047390	1	2018/12/13	IOS
37048751	1	2018/12/13	android
37100366	0	2018/12/15	IOS
37121789	0	2018/12/13	android
37157917	1	2018/12/13	android
37168039	1	2018/12/14	IOS
37181838	1	2018/12/12	android
37190585	1	2018/12/13	android
37225723	1	2018/12/13	android
37335213	1	2018/12/15	android
37346963	1	2018/12/13	android
37367488	1	2018/12/13	android
